CustomerID,InvoiceNo,InvoiceDate,Country,PreviousMonetaryValue,PreviousAverageOrderValue,PreviousOrderCount,PreviousOrderValue,DaysSincePreviousOrder,OrderValue
14565,563714,2011-08-18 15:51:00,36,1877.55,938.78,2.0,710.14,92.0,682.77
14565,565457,2011-09-05 09:07:00,36,2560.32,853.44,3.0,682.77,17.0,538.8
14567,571142,2011-10-14 10:21:00,36,800.76,800.76,1.0,800.76,73.0,729.6
14570,545597,2011-03-04 10:58:00,36,167.91,167.91,1.0,167.91,0.0,50.15
14572,546778,2011-03-16 16:38:00,36,335.63,335.63,1.0,335.63,55.0,625.85
14572,548372,2011-03-30 16:34:00,36,961.48,480.74,2.0,625.85,13.0,116.45
14572,560224,2011-07-15 16:06:00,36,1077.93,359.31,3.0,116.45,106.0,400.76
14572,563917,2011-08-21 13:46:00,36,1478.69,369.67,4.0,400.76,36.0,610.75
14572,573380,2011-10-30 14:04:00,36,2089.44,417.89,5.0,610.75,70.0,608.35
14572,580961,2011-12-06 14:40:00,36,2697.79,449.63,6.0,608.35,37.0,135.05
14573,545036,2011-02-25 17:25:00,36,413.1,413.1,1.0,413.1,84.0,169.15
14573,545477,2011-03-03 11:07:00,36,582.25,291.12,2.0,169.15,5.0,134.5
14573,547877,2011-03-27 15:46:00,36,716.75,238.92,3.0,134.5,24.0,165.83
14573,552803,2011-05-11 12:32:00,36,882.58,220.64,4.0,165.83,44.0,311.11
14573,554163,2011-05-23 11:52:00,36,1193.69,238.74,5.0,311.11,11.0,183.26
14573,554207,2011-05-23 12:15:00,36,1376.95,229.49,6.0,183.26,0.0,1.95
14573,556329,2011-06-10 11:28:00,36,1378.9,196.99,7.0,1.95,17.0,157.76
14573,556521,2011-06-13 11:15:00,36,1536.66,192.08,8.0,157.76,2.0,116.76
14577,550838,2011-04-21 11:31:00,36,346.9,346.9,1.0,346.9,130.0,121.11
14577,558420,2011-06-29 11:46:00,36,468.01,234.0,2.0,121.11,69.0,178.63
14577,578934,2011-11-27 12:47:00,36,646.64,215.55,3.0,178.63,151.0,213.07
14583,555841,2011-06-07 12:47:00,36,174.51,174.51,1.0,174.51,20.0,139.82
14583,558194,2011-06-27 12:28:00,36,314.33,157.16,2.0,139.82,19.0,162.82
14583,560385,2011-07-18 12:53:00,36,477.15,159.05,3.0,162.82,21.0,310.49
14583,580469,2011-12-04 12:32:00,36,787.64,196.91,4.0,310.49,138.0,264.91
14584,554837,2011-05-26 16:30:00,36,220.38,220.38,1.0,220.38,0.0,254.42
14584,556280,2011-06-09 20:03:00,36,474.8,237.4,2.0,254.42,14.0,354.01
14584,557952,2011-06-23 18:33:00,36,828.81,276.27,3.0,354.01,13.0,213.45
14587,542881,2011-02-01 12:54:00,36,220.85,220.85,1.0,220.85,19.0,150.2
14587,543458,2011-02-08 13:28:00,36,371.05,185.52,2.0,150.2,7.0,152.87
14587,546392,2011-03-11 14:15:00,36,523.92,174.64,3.0,152.87,31.0,202.82
14587,547786,2011-03-25 11:44:00,36,726.74,181.68,4.0,202.82,13.0,180.06
14587,549120,2011-04-06 13:28:00,36,906.8,181.36,5.0,180.06,12.0,178.4
14587,552655,2011-05-10 14:22:00,36,1085.2,180.87,6.0,178.4,34.0,195.13
14587,556063,2011-06-08 14:09:00,36,1280.33,182.9,7.0,195.13,28.0,193.2
14587,577691,2011-11-21 11:34:00,36,1473.53,184.19,8.0,193.2,165.0,127.61
14591,578516,2011-11-24 13:53:00,36,250.22,250.22,1.0,250.22,197.0,619.84
14591,578519,2011-11-24 13:56:00,36,870.06,435.03,2.0,619.84,0.0,373.5
14591,578520,2011-11-24 13:57:00,36,1243.56,414.52,3.0,373.5,0.0,203.58
14592,571241,2011-10-14 14:58:00,36,263.96,263.96,1.0,263.96,7.0,145.21
14592,574573,2011-11-04 16:35:00,36,409.17,204.58,2.0,145.21,21.0,161.29
14593,554617,2011-05-25 11:21:00,36,219.77,219.77,1.0,219.77,0.0,119.82
14593,577297,2011-11-18 12:48:00,36,339.59,169.8,2.0,119.82,177.0,278.4
14594,580287,2011-12-02 13:28:00,36,255.0,255.0,1.0,255.0,365.0,124.83
14595,566868,2011-09-15 13:13:00,36,163.8,163.8,1.0,163.8,227.0,136.23
14595,570216,2011-10-09 12:04:00,36,300.03,150.01,2.0,136.23,23.0,141.75
14595,571243,2011-10-14 15:26:00,36,441.78,147.26,3.0,141.75,5.0,1091.29
14595,576601,2011-11-15 15:10:00,36,1533.07,383.27,4.0,1091.29,31.0,81.54
14595,577491,2011-11-20 12:12:00,36,1614.61,322.92,5.0,81.54,4.0,125.99
14597,579145,2011-11-28 13:13:00,36,165.1,165.1,1.0,165.1,180.0,718.05
14606,537209,2010-12-05 15:12:00,36,198.32,198.32,1.0,198.32,3.0,192.68
14606,537765,2010-12-08 12:08:00,36,391.0,195.5,2.0,192.68,2.0,215.88
14606,538839,2010-12-14 13:10:00,36,606.88,202.29,3.0,215.88,6.0,305.79
14606,538846,2010-12-14 13:22:00,36,912.67,228.17,4.0,305.79,0.0,11.0
14606,539246,2010-12-16 13:33:00,36,923.67,184.73,5.0,11.0,2.0,104.48
14606,539610,2010-12-20 14:33:00,36,1028.15,171.36,6.0,104.48,4.0,109.88
14606,539831,2010-12-22 13:17:00,36,1138.03,162.58,7.0,109.88,1.0,108.63
14606,540014,2011-01-04 11:34:00,36,1246.66,155.83,8.0,108.63,12.0,339.68
14606,540526,2011-01-09 13:41:00,36,1586.34,176.26,9.0,339.68,5.0,229.48
14606,540954,2011-01-12 13:19:00,36,1815.82,181.58,10.0,229.48,2.0,174.15
14606,541289,2011-01-17 13:23:00,36,1989.97,180.91,11.0,174.15,5.0,208.32
14606,541595,2011-01-19 16:08:00,36,2198.29,183.19,12.0,208.32,2.0,116.06
14606,541859,2011-01-23 15:34:00,36,2314.35,178.03,13.0,116.06,3.0,265.18
14606,542217,2011-01-26 12:36:00,36,2579.53,184.25,14.0,265.18,2.0,166.3
14606,542800,2011-02-01 11:16:00,36,2745.83,183.06,15.0,166.3,5.0,3.67
14606,542862,2011-02-01 11:51:00,36,2749.5,171.84,16.0,3.67,0.0,161.2
14606,543115,2011-02-03 13:27:00,36,2910.7,171.22,17.0,161.2,2.0,120.75
14606,543281,2011-02-06 15:34:00,36,3031.45,168.41,18.0,120.75,3.0,94.27
14606,543481,2011-02-08 16:25:00,36,3125.72,164.51,19.0,94.27,2.0,103.1
14606,543979,2011-02-14 15:43:00,36,3228.82,161.44,20.0,103.1,5.0,169.44
14606,544301,2011-02-17 12:59:00,36,3398.26,161.82,21.0,169.44,2.0,147.33
14606,544407,2011-02-18 13:26:00,36,3545.59,161.16,22.0,147.33,1.0,15.0
14606,544466,2011-02-20 15:43:00,36,3560.59,154.81,23.0,15.0,2.0,113.85
14606,544803,2011-02-23 14:29:00,36,3674.44,153.1,24.0,113.85,2.0,114.07
14606,545063,2011-02-27 14:26:00,36,3788.51,151.54,25.0,114.07,3.0,134.72
14606,545377,2011-03-02 11:32:00,36,3923.23,150.89,26.0,134.72,2.0,122.07
14606,545838,2011-03-07 13:33:00,36,4045.3,149.83,27.0,122.07,5.0,106.37
14606,546249,2011-03-10 13:58:00,36,4151.67,148.27,28.0,106.37,3.0,99.95
14606,546427,2011-03-13 14:29:00,36,4251.62,146.61,29.0,99.95,3.0,103.89
14606,546732,2011-03-16 11:41:00,36,4355.51,145.18,30.0,103.89,2.0,139.35
14606,547199,2011-03-21 12:53:00,36,4494.86,145.0,31.0,139.35,5.0,131.5
14606,547652,2011-03-24 12:15:00,36,4626.36,144.57,32.0,131.5,2.0,236.07
14606,548210,2011-03-29 17:23:00,36,4862.43,147.35,33.0,236.07,5.0,338.41
14606,548870,2011-04-04 14:41:00,36,5200.84,152.97,34.0,338.41,5.0,129.18
14606,549101,2011-04-06 11:34:00,36,5330.02,152.29,35.0,129.18,1.0,146.92
14606,549717,2011-04-11 14:56:00,36,5476.94,152.14,36.0,146.92,5.0,15.0
14606,549720,2011-04-11 15:25:00,36,5491.94,148.43,37.0,15.0,0.0,142.84
14606,550057,2011-04-14 12:01:00,36,5634.78,148.28,38.0,142.84,2.0,129.09
14606,550532,2011-04-19 11:02:00,36,5763.87,147.79,39.0,129.09,4.0,117.14
14606,551058,2011-04-26 12:07:00,36,5881.01,147.03,40.0,117.14,7.0,110.52
14606,551194,2011-04-27 11:12:00,36,5991.53,146.13,41.0,110.52,0.0,114.84
14606,551774,2011-05-04 11:12:00,36,6106.37,145.39,42.0,114.84,7.0,109.38
14606,552302,2011-05-08 14:59:00,36,6215.75,144.55,43.0,109.38,4.0,97.09
14606,552894,2011-05-12 10:53:00,36,6312.84,143.47,44.0,97.09,3.0,108.94
14606,553503,2011-05-17 13:20:00,36,6421.78,142.71,45.0,108.94,5.0,111.14
14606,554491,2011-05-24 13:50:00,36,6532.92,142.02,46.0,111.14,7.0,99.83
14606,554994,2011-05-29 14:18:00,36,6632.75,141.12,47.0,99.83,5.0,149.01
14606,555199,2011-06-01 12:05:00,36,6781.76,141.29,48.0,149.01,2.0,109.37
14606,555746,2011-06-07 10:55:00,36,6891.13,140.64,49.0,109.37,5.0,105.6
14606,556202,2011-06-09 13:08:00,36,6996.73,139.93,50.0,105.6,2.0,109.3
14606,556576,2011-06-13 13:55:00,36,7106.03,139.33,51.0,109.3,4.0,134.48
14606,556887,2011-06-15 12:36:00,36,7240.51,139.24,52.0,134.48,1.0,119.29
14606,557577,2011-06-21 11:02:00,36,7359.8,138.86,53.0,119.29,5.0,112.09
14606,557757,2011-06-22 13:28:00,36,7471.89,138.37,54.0,112.09,1.0,100.67
14606,558441,2011-06-29 12:59:00,36,7572.56,137.68,55.0,100.67,6.0,145.48
14606,558991,2011-07-05 11:32:00,36,7718.04,137.82,56.0,145.48,5.0,123.73
14606,559606,2011-07-11 11:38:00,36,7841.77,137.57,57.0,123.73,6.0,114.11
14606,560276,2011-07-17 15:11:00,36,7955.88,137.17,58.0,114.11,6.0,108.44
14606,560696,2011-07-20 12:14:00,36,8064.32,136.68,59.0,108.44,2.0,111.49
14606,561112,2011-07-25 11:53:00,36,8175.81,136.26,60.0,111.49,4.0,124.44
14606,561216,2011-07-25 17:04:00,36,8300.25,136.07,61.0,124.44,0.0,120.0
14606,561704,2011-07-29 11:07:00,36,8420.25,135.81,62.0,120.0,3.0,111.17
14606,562087,2011-08-02 12:31:00,36,8531.42,135.42,63.0,111.17,4.0,124.11
14606,562649,2011-08-08 13:11:00,36,8655.53,135.24,64.0,124.11,6.0,211.85
14606,563328,2011-08-15 13:07:00,36,8867.38,136.42,65.0,211.85,6.0,112.33
14606,563764,2011-08-19 11:15:00,36,8979.71,136.06,66.0,112.33,3.0,113.05
14606,564573,2011-08-26 11:19:00,36,9092.76,135.71,67.0,113.05,7.0,110.85
14606,564743,2011-08-28 15:17:00,36,9203.61,135.35,68.0,110.85,2.0,125.77
14606,565329,2011-09-02 13:54:00,36,9329.38,135.21,69.0,125.77,4.0,113.31
14606,565846,2011-09-07 12:41:00,36,9442.69,134.9,70.0,113.31,4.0,121.5
14606,566264,2011-09-11 13:07:00,36,9564.19,134.71,71.0,121.5,4.0,97.73
14606,566730,2011-09-14 13:31:00,36,9661.92,134.19,72.0,97.73,3.0,64.26
14606,567292,2011-09-19 11:59:00,36,9726.18,133.24,73.0,64.26,4.0,47.38
14606,567679,2011-09-21 16:15:00,36,9773.56,132.08,74.0,47.38,2.0,106.39
14606,568667,2011-09-28 13:00:00,36,9879.95,131.73,75.0,106.39,6.0,109.96
14606,569457,2011-10-04 11:29:00,36,9989.91,131.45,76.0,109.96,5.0,117.94
14606,570380,2011-10-10 12:35:00,36,10107.85,131.27,77.0,117.94,6.0,111.55
14606,571158,2011-10-14 10:25:00,36,10219.4,131.02,78.0,111.55,3.0,115.27
14606,572063,2011-10-20 12:57:00,36,10334.67,130.82,79.0,115.27,6.0,112.24
14606,572847,2011-10-26 12:15:00,36,10446.91,130.59,80.0,112.24,5.0,115.15
14606,573277,2011-10-28 13:18:00,36,10562.06,130.4,81.0,115.15,2.0,112.47
14606,574035,2011-11-02 12:45:00,36,10674.53,130.18,82.0,112.47,4.0,113.01
14606,574891,2011-11-07 14:28:00,36,10787.54,129.97,83.0,113.01,5.0,106.44
14606,575574,2011-11-10 11:37:00,36,10893.98,129.69,84.0,106.44,2.0,111.39
14606,576201,2011-11-14 12:18:00,36,11005.37,129.47,85.0,111.39,4.0,109.65
14606,577286,2011-11-18 12:39:00,36,11115.02,129.24,86.0,109.65,4.0,129.14
14606,577736,2011-11-21 13:20:00,36,11244.16,129.24,87.0,129.14,3.0,110.92
14606,578518,2011-11-24 13:54:00,36,11355.08,129.04,88.0,110.92,3.0,110.57
14606,579098,2011-11-28 11:18:00,36,11465.65,128.83,89.0,110.57,3.0,192.2
14606,579689,2011-11-30 14:00:00,36,11657.85,129.53,90.0,192.2,2.0,143.09
14606,580903,2011-12-06 12:56:00,36,11800.94,129.68,91.0,143.09,5.0,230.06
14606,581469,2011-12-08 19:28:00,36,12031.0,130.77,92.0,230.06,2.0,125.65
14607,572325,2011-10-24 09:54:00,36,495.0,495.0,1.0,495.0,214.0,1044.0
14607,572337,2011-10-24 10:30:00,36,1539.0,769.5,2.0,1044.0,0.0,1434.0
14607,572339,2011-10-24 10:32:00,36,2973.0,991.0,3.0,1434.0,0.0,765.12
14607,572340,2011-10-24 10:36:00,36,3738.12,934.53,4.0,765.12,0.0,967.68
14607,572342,2011-10-24 10:38:00,36,4705.8,941.16,5.0,967.68,0.0,1048.0
14607,572344,2011-10-24 10:43:00,36,5753.8,958.97,6.0,1048.0,0.0,1116.0
14607,572656,2011-10-25 12:22:00,36,6869.8,981.4,7.0,1116.0,1.0,432.0
14607,574271,2011-11-03 14:32:00,36,7301.8,912.72,8.0,432.0,9.0,1000.0
14607,577725,2011-11-21 12:38:00,36,8301.8,922.42,9.0,1000.0,17.0,45.3
14607,577822,2011-11-22 09:34:00,36,8347.1,834.71,10.0,45.3,0.0,2000.0
14607,578359,2011-11-24 10:35:00,36,10347.1,940.65,11.0,2000.0,2.0,1074.0
14608,566829,2011-09-15 11:46:00,36,204.0,204.0,1.0,204.0,276.0,586.95
14608,575724,2011-11-10 18:37:00,36,790.95,395.48,2.0,586.95,56.0,486.65
14608,580717,2011-12-05 16:52:00,36,1277.6,425.87,3.0,486.65,24.0,507.55
14609,556817,2011-06-15 09:33:00,36,144.0,144.0,1.0,144.0,118.0,151.2
14609,560599,2011-07-19 17:04:00,36,295.2,147.6,2.0,151.2,34.0,191.16
14609,568666,2011-09-28 12:54:00,36,486.36,162.12,3.0,191.16,70.0,115.2
14616,545077,2011-02-28 10:07:00,36,237.6,237.6,1.0,237.6,32.0,10.08
14616,549585,2011-04-11 09:54:00,36,247.68,123.84,2.0,10.08,41.0,158.4
14618,579260,2011-11-29 08:41:00,36,211.8,211.8,1.0,211.8,326.0,257.4
14618,579684,2011-11-30 13:45:00,36,469.2,234.6,2.0,257.4,1.0,84.24
14620,553660,2011-05-18 11:58:00,36,235.35,235.35,1.0,235.35,78.0,177.43
14621,555544,2011-06-05 13:05:00,36,305.7,305.7,1.0,305.7,171.0,330.61
14621,559124,2011-07-06 12:31:00,36,636.31,318.15,2.0,330.61,30.0,366.6
14621,575366,2011-11-09 15:02:00,36,1002.91,334.3,3.0,366.6,126.0,482.59
14621,581437,2011-12-08 16:22:00,36,1485.5,371.38,4.0,482.59,29.0,302.86
14623,555648,2011-06-06 13:46:00,36,192.68,192.68,1.0,192.68,48.0,205.18
14623,563349,2011-08-15 13:51:00,36,397.86,198.93,2.0,205.18,70.0,210.85
14623,572928,2011-10-27 09:27:00,36,608.71,202.9,3.0,210.85,72.0,118.2
14623,574883,2011-11-07 13:56:00,36,726.91,181.73,4.0,118.2,11.0,162.34
14624,571050,2011-10-13 13:44:00,36,210.25,210.25,1.0,210.25,1.0,15.6
14625,554963,2011-05-27 15:32:00,36,585.53,585.53,1.0,585.53,164.0,314.1
14626,562733,2011-08-09 10:20:00,36,586.9,586.9,1.0,586.9,110.0,984.39
14626,569741,2011-10-06 10:52:00,36,1571.29,785.64,2.0,984.39,58.0,610.91
14626,576651,2011-11-16 10:37:00,36,2182.2,727.4,3.0,610.91,40.0,609.07
14628,566204,2011-09-09 14:58:00,36,331.58,331.58,1.0,331.58,151.0,340.38
14629,580720,2011-12-05 16:55:00,36,604.83,604.83,1.0,604.83,43.0,354.18
14631,550514,2011-04-18 16:49:00,36,309.5,309.5,1.0,309.5,63.0,320.58
14631,572024,2011-10-20 11:17:00,36,630.08,315.04,2.0,320.58,184.0,376.9
14636,574300,2011-11-03 16:12:00,36,300.19,300.19,1.0,300.19,232.0,309.66
14639,544572,2011-02-21 13:21:00,36,676.54,676.54,1.0,676.54,69.0,558.59
14639,563023,2011-08-11 13:39:00,36,1235.13,617.57,2.0,558.59,171.0,534.34
14639,563024,2011-08-11 13:41:00,36,1769.47,589.82,3.0,534.34,0.0,219.76
14639,571701,2011-10-18 15:05:00,36,1989.23,497.31,4.0,219.76,68.0,948.16
14639,571702,2011-10-18 15:06:00,36,2937.39,587.48,5.0,948.16,0.0,47.1
14640,557782,2011-06-22 15:41:00,36,413.45,413.45,1.0,413.45,57.0,406.3
14640,560180,2011-07-15 11:38:00,36,819.75,409.88,2.0,406.3,22.0,185.07
14640,562313,2011-08-04 11:38:00,36,1004.82,334.94,3.0,185.07,20.0,496.24
14640,570676,2011-10-11 15:10:00,36,1501.06,375.26,4.0,496.24,68.0,306.07
14640,576556,2011-11-15 13:07:00,36,1807.13,361.43,5.0,306.07,34.0,317.95
14643,557770,2011-06-22 14:41:00,36,357.94,357.94,1.0,357.94,187.0,335.87
14644,569239,2011-10-03 08:30:00,36,187.5,187.5,1.0,187.5,230.0,643.26
14645,559056,2011-07-06 09:15:00,36,240.1,240.1,1.0,240.1,118.0,356.99
14646,539731,2010-12-21 15:05:00,24,70.96,70.96,1.0,70.96,1.0,8520.92
14646,541206,2011-01-14 12:24:00,24,8591.88,4295.94,2.0,8520.92,23.0,10389.06
14646,541570,2011-01-19 12:34:00,24,18980.94,6326.98,3.0,10389.06,5.0,7722.04
14646,541608,2011-01-20 09:54:00,24,26702.98,6675.74,4.0,7722.04,0.0,305.28
14646,541711,2011-01-21 11:18:00,24,27008.26,5401.65,5.0,305.28,1.0,8060.3
14646,543387,2011-02-08 09:41:00,24,35068.56,5844.76,6.0,8060.3,17.0,1306.28
14646,544479,2011-02-21 10:28:00,24,36374.84,5196.41,7.0,1306.28,13.0,11956.1
14646,544480,2011-02-21 10:32:00,24,48330.94,6041.37,8.0,11956.1,0.0,6323.38
14646,544672,2011-02-22 15:45:00,24,54654.32,6072.7,9.0,6323.38,1.0,3211.7
14646,547796,2011-03-25 12:34:00,24,57866.02,5786.6,10.0,3211.7,30.0,1407.86
14646,548010,2011-03-29 11:04:00,24,59273.88,5388.53,11.0,1407.86,3.0,2527.94
14646,548011,2011-03-29 11:14:00,24,61801.82,5150.15,12.0,2527.94,0.0,15719.56
14646,548211,2011-03-30 09:06:00,24,77521.38,5963.18,13.0,15719.56,0.0,1807.04
14646,548969,2011-04-05 11:01:00,24,79328.42,5666.32,14.0,1807.04,6.0,1129.2
14646,548970,2011-04-05 11:03:00,24,80457.62,5363.84,15.0,1129.2,0.0,1155.0
14646,551345,2011-04-28 09:03:00,24,81612.62,5100.79,16.0,1155.0,22.0,692.36
14646,552845,2011-05-11 14:37:00,24,82304.98,4841.47,17.0,692.36,13.0,536.4
14646,552846,2011-05-11 14:38:00,24,82841.38,4602.3,18.0,536.4,0.0,288.0
14646,552882,2011-05-12 10:10:00,24,83129.38,4375.23,19.0,288.0,0.0,1792.72
14646,552883,2011-05-12 10:13:00,24,84922.1,4246.11,20.0,1792.72,0.0,14415.74
14646,552885,2011-05-12 10:15:00,24,99337.84,4730.37,21.0,14415.74,0.0,270.0
14646,553682,2011-05-18 13:20:00,24,99607.84,4527.63,22.0,270.0,6.0,732.4
14646,554642,2011-05-25 12:19:00,24,100340.24,4362.62,23.0,732.4,6.0,1392.0
14646,554827,2011-05-26 15:19:00,24,101732.24,4238.84,24.0,1392.0,1.0,8980.88
14646,555160,2011-06-01 09:18:00,24,110713.12,4428.52,25.0,8980.88,5.0,1799.6
14646,555164,2011-06-01 10:24:00,24,112512.72,4327.41,26.0,1799.6,0.0,3623.2
14646,557263,2011-06-19 11:08:00,24,116135.92,4301.33,27.0,3623.2,18.0,5683.06
14646,557328,2011-06-20 09:53:00,24,121818.98,4350.68,28.0,5683.06,0.0,154.67
14646,558262,2011-06-28 08:45:00,24,121973.65,4205.99,29.0,154.67,7.0,10174.94
14646,558263,2011-06-28 08:50:00,24,132148.59,4404.95,30.0,10174.94,0.0,1113.6
14646,558311,2011-06-28 11:22:00,24,133262.19,4298.78,31.0,1113.6,0.0,2739.92
14646,560710,2011-07-20 12:51:00,24,136002.11,4250.07,32.0,2739.92,22.0,26.02
14646,562789,2011-08-09 13:50:00,24,136028.13,4122.06,33.0,26.02,20.0,12341.21
14646,562790,2011-08-09 13:51:00,24,148369.34,4363.8,34.0,12341.21,0.0,157.5
14646,563076,2011-08-11 16:12:00,24,148526.84,4243.62,35.0,157.5,2.0,19150.66
14646,563165,2011-08-12 12:36:00,24,167677.5,4657.71,36.0,19150.66,0.0,825.6
14646,564169,2011-08-23 13:55:00,24,168503.1,4554.14,37.0,825.6,11.0,424.8
14646,564650,2011-08-26 14:17:00,24,168927.9,4445.47,38.0,424.8,3.0,6429.64
14646,564652,2011-08-26 14:20:00,24,175357.54,4496.35,39.0,6429.64,0.0,998.4
14646,565967,2011-09-08 11:27:00,24,176355.94,4408.9,40.0,998.4,12.0,1944.6
14646,565975,2011-09-08 11:28:00,24,178300.54,4348.79,41.0,1944.6,0.0,2.08
14646,566557,2011-09-13 11:47:00,24,178302.62,4245.3,42.0,2.08,5.0,8281.12
14646,567280,2011-09-19 11:46:00,24,186583.74,4339.16,43.0,8281.12,5.0,10267.88
14646,567290,2011-09-19 11:54:00,24,196851.62,4473.9,44.0,10267.88,0.0,5350.4
14646,567795,2011-09-22 11:44:00,24,202202.02,4493.38,45.0,5350.4,2.0,904.62
14646,569719,2011-10-06 09:10:00,24,203106.64,4415.36,46.0,904.62,13.0,788.16
14646,569720,2011-10-06 09:11:00,24,203894.8,4338.19,47.0,788.16,0.0,23.39
14646,569735,2011-10-06 10:34:00,24,203918.19,4248.3,48.0,23.39,0.0,30.0
14646,572035,2011-10-20 12:03:00,24,203948.19,4162.21,49.0,30.0,14.0,20277.92
14646,572051,2011-10-20 12:24:00,24,224226.11,4484.52,50.0,20277.92,0.0,4311.48
14646,572052,2011-10-20 12:26:00,24,228537.59,4481.13,51.0,4311.48,0.0,1244.16
14646,572123,2011-10-21 08:40:00,24,229781.75,4418.88,52.0,1244.16,0.0,2314.48
14646,572233,2011-10-21 14:41:00,24,232096.23,4379.17,53.0,2314.48,0.0,930.12
14646,572236,2011-10-21 14:42:00,24,233026.35,4315.3,54.0,930.12,0.0,81.02
14646,573002,2011-10-27 12:09:00,24,233107.37,4238.32,55.0,81.02,5.0,4534.22
14646,573003,2011-10-27 12:11:00,24,237641.59,4243.6,56.0,4534.22,0.0,4992.0
14646,573004,2011-10-27 12:12:00,24,242633.59,4256.73,57.0,4992.0,0.0,469.0
14646,574056,2011-11-02 14:09:00,24,243102.59,4191.42,58.0,469.0,6.0,3949.66
14646,574058,2011-11-02 14:10:00,24,247052.25,4187.33,59.0,3949.66,0.0,449.28
14646,574059,2011-11-02 14:13:00,24,247501.53,4125.03,60.0,449.28,0.0,87.97
14646,575508,2011-11-10 10:32:00,24,247589.5,4058.84,61.0,87.97,7.0,8111.2
14646,575510,2011-11-10 10:33:00,24,255700.7,4124.2,62.0,8111.2,0.0,1549.12
14646,575709,2011-11-10 17:27:00,24,257249.82,4083.33,63.0,1549.12,0.0,162.8
14646,576664,2011-11-16 11:41:00,24,257412.62,4022.07,64.0,162.8,5.0,232.5
14646,577326,2011-11-18 14:08:00,24,257645.12,3963.77,65.0,232.5,2.0,166.0
14646,578034,2011-11-22 13:47:00,24,257811.12,3906.23,66.0,166.0,3.0,588.24
14646,578140,2011-11-23 10:58:00,24,258399.36,3856.71,67.0,588.24,0.0,7952.68
14646,578141,2011-11-23 11:04:00,24,266352.04,3916.94,68.0,7952.68,0.0,290.0
14646,578143,2011-11-23 11:06:00,24,266642.04,3864.38,69.0,290.0,0.0,1835.96
14646,581175,2011-12-07 15:16:00,24,268478.0,3835.4,70.0,1835.96,14.0,10901.54
14646,581176,2011-12-07 15:19:00,24,279379.54,3934.92,71.0,10901.54,0.0,575.88
14646,581338,2011-12-08 12:12:00,24,279955.42,3888.27,72.0,575.88,0.0,250.6
14649,552847,2011-05-11 14:42:00,36,401.77,401.77,1.0,401.77,0.0,182.45
14649,568710,2011-09-28 15:42:00,36,584.22,292.11,2.0,182.45,140.0,319.08
14649,580635,2011-12-05 12:30:00,36,903.3,301.1,3.0,319.08,67.0,513.99
14651,569371,2011-10-03 15:52:00,36,416.32,416.32,1.0,416.32,143.0,238.28
14653,569360,2011-10-03 14:59:00,36,344.81,344.81,1.0,344.81,271.0,350.09
14653,573377,2011-10-30 13:51:00,36,694.9,347.45,2.0,350.09,26.0,413.53
14653,574878,2011-11-07 13:18:00,36,1108.43,369.48,3.0,413.53,7.0,131.79
14653,579541,2011-11-30 10:12:00,36,1240.22,310.06,4.0,131.79,22.0,287.64
14653,579543,2011-11-30 10:14:00,36,1527.86,305.57,5.0,287.64,0.0,16.66
14653,581402,2011-12-08 13:45:00,36,1544.52,257.42,6.0,16.66,8.0,403.03
14655,569011,2011-09-30 08:14:00,36,810.56,810.56,1.0,810.56,151.0,400.61
14655,576916,2011-11-17 10:24:00,36,1211.17,605.58,2.0,400.61,48.0,358.15
14655,580117,2011-12-01 16:28:00,36,1569.32,523.11,3.0,358.15,14.0,362.91
14656,557888,2011-06-23 13:51:00,36,133.11,133.11,1.0,133.11,114.0,157.94
14657,545441,2011-03-02 16:17:00,36,416.08,416.08,1.0,416.08,44.0,108.32
14657,559360,2011-07-07 19:54:00,36,524.4,262.2,2.0,108.32,127.0,114.54
14657,578008,2011-11-22 12:47:00,36,638.94,212.98,3.0,114.54,137.0,209.28
14658,580529,2011-12-04 15:35:00,36,123.14,123.14,1.0,123.14,111.0,124.01
14659,544044,2011-02-15 12:05:00,36,593.17,593.17,1.0,593.17,17.0,181.8
14659,547108,2011-03-21 11:36:00,36,774.97,387.48,2.0,181.8,33.0,227.92
14659,552139,2011-05-06 11:55:00,36,1002.89,334.3,3.0,227.92,46.0,162.24
14659,555566,2011-06-05 15:19:00,36,1165.13,291.28,4.0,162.24,30.0,216.63
14659,560250,2011-07-17 12:31:00,36,1381.76,276.35,5.0,216.63,41.0,259.79
14659,567821,2011-09-22 12:45:00,36,1641.55,273.59,6.0,259.79,67.0,426.43
14659,574353,2011-11-04 10:46:00,36,2067.98,295.43,7.0,426.43,42.0,312.55
14659,580032,2011-12-01 12:17:00,36,2380.53,297.57,8.0,312.55,27.0,149.4
14660,566667,2011-09-14 11:34:00,36,128.95,128.95,1.0,128.95,14.0,156.79
14662,546105,2011-03-09 12:21:00,36,101.05,101.05,1.0,101.05,40.0,268.51
14662,550612,2011-04-19 12:26:00,36,369.56,184.78,2.0,268.51,41.0,155.3
14662,575851,2011-11-11 12:13:00,36,524.86,174.95,3.0,155.3,205.0,246.31
14664,577410,2011-11-20 10:59:00,36,389.04,389.04,1.0,389.04,13.0,248.85
14665,544102,2011-02-16 10:32:00,36,394.4,394.4,1.0,394.4,14.0,255.66
14665,544104,2011-02-16 10:34:00,36,650.06,325.03,2.0,255.66,0.0,81.6
